BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TOTAL_PURCHASES,PURCHASE_TYPE_RATIO,CREDIT_UTILIZATION,PAYMENT_RATIO,REVOLVER_FLAG,CASH_USAGE_RATIO,ACTIVITY_INDEX
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.555555,10.0,0.0,7500.0,2955.428583,1886.3433455,0.0,0.0,0.0,0.9362590608084987,0.4208847324276427,1,50.79193536708065,1.666667
309.150506,1.0,2715.7250000000004,1178.02,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,31.0,7000.0,3291.320691,170.010384,0.35714250000000003,3157.8599999999997,0.3730437700300065,0.044164357993690805,10.646337678495218,0,0.0,32.916667
273.247883,1.0,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2300.0,111.559902,208.976648,0.0,60.0,0.9999999833333336,0.11880342733965069,0.40827361722588856,1,0.0,2.083333
31.296491,1.0,84.0,0.0,84.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,91.67226,165.656889,0.0,84.0,0.0,0.03129649096870351,2.9291544879854263,1,0.0,13.0
374.552852,1.0,279.0,0.0,279.0,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,1400.0,426.263702,211.761556,0.0,279.0,0.0,0.267537751237473,1.1380602192342666,1,0.0,5.0
146.756706,1.0,1664.95,64.17,1171.625,0.0,1.0,0.166667,1.0,0.0,0.0,41.0,4000.0,1458.490552,188.635203,0.35714250000000003,1664.95,0.03854169792573849,0.03668917649082771,9.938152618810124,0,0.0,42.897727
422.723099,0.727273,344.86,344.86,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,8500.0,1499.598264,185.217625,0.0,344.86,0.9999999971002725,0.049732129288266806,3.5474717705277996,1,0.0,4.977273
1571.382204,1.0,1849.26,1444.5750000000003,232.5,0.0,1.0,0.75,0.5,0.0,0.0,19.0,7000.0,1522.895942,414.775083,0.0,1849.26,0.8742740334651298,0.22448317196793097,0.9691441949350572,1,0.0,21.0
2696.774474,1.0,0.0,0.0,0.0,139.395627,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,685.053764,919.457678,0.0,0.0,0.0,0.898924824367025,0.2540270869331779,1,50.79193536708065,1.083333
3932.482783,1.0,1674.11,649.0,1025.11,0.0,1.0,0.333333,1.0,0.0,0.0,41.0,11500.0,1166.117797,954.24196,0.0,1674.11,0.3876686714805666,0.34195502457896043,0.29653474943223046,1,0.0,42.897727
349.086448,0.818182,2569.94,1444.5750000000003,0.0,186.415123,0.363636,0.363636,0.0,0.090909,1.0,8.0,5000.0,3362.877104,164.400313,0.35714250000000003,2569.94,0.9999999996108859,0.06981728958603654,9.633364782945213,0,0.07253676075218224,9.272727
12.281874,0.7222225000000001,153.11,153.11,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,9000.0,0.0,857.062706,0.0,153.11,0.999999993468748,0.0013646526665150385,0.0,1,0.0,2.3000000000000003
4943.383447,1.0,2715.7250000000004,1444.5750000000003,0.0,0.0,1.0,0.75,0.0,0.0,0.0,15.0,13000.0,1917.817732,1643.130029,0.0,6814.47,0.9999999998532534,0.49698759950023175,0.2968372672421708,1,0.0,17.0
139.449391,0.727273,843.03,0.0,843.03,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,2200.0,1312.375596,179.548143,0.0,843.03,0.0,0.06338608678936997,9.411124546172278,1,0.0,7.727273
1777.440238,1.0,78.47,0.0,78.47,332.13781,0.5,0.0,0.416667,0.083333,2.0,7.0,8500.0,3799.466293,499.536689,0.0,78.47,0.0,0.20911061621069285,2.137605647511168,1,4.232672432360489,8.083333
805.520824,1.0,2715.7250000000004,1444.5750000000003,0.0,0.0,0.833333,0.75,0.0,0.0,0.0,19.0,4500.0,3728.70891,276.007263,0.272727,4019.28,0.9999999997511992,0.17900462751577673,4.628941666405707,1,0.0,20.833333
713.959917,1.0,542.96,452.96,90.0,268.410928,0.833333,0.416667,0.416667,0.166667,4.0,13.0,2500.0,195.490243,229.465974,0.0,542.96,0.8342419315709408,0.2855839666857664,0.27381122955420584,1,0.49434751640204155,14.583334
1784.421367,0.818182,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.25,4.0,0.0,3000.0,2804.403394,853.680867,0.111111,0.0,0.0,0.5948071221350643,1.5716037950964505,1,50.79193536708065,1.068182
1441.679257,1.0,0.0,0.0,0.0,914.794214,0.0,0.0,0.0,0.083333,1.0,0.0,6500.0,568.212802,308.89183,0.0,0.0,0.0,0.22179680873510818,0.39413260532600375,1,50.79193536708065,1.083333
226.03038,1.0,435.08,435.08,0.0,0.0,0.916667,0.75,0.0,0.0,0.0,15.0,7500.0,3796.014359,180.308803,0.2,435.08,0.9999999977015721,0.030137383995981683,16.794266072577205,1,0.0,16.916667
13.036611,0.818182,197.0,0.0,197.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,1000.0,224.836018,89.18596,0.35714250000000003,197.0,0.0,0.01303661098696339,17.24650683781952,1,0.0,6.818182
4223.867789,1.0,2514.74,1444.5750000000003,917.07,2784.6716350000006,1.0,0.75,0.833333,0.333333,10.0,41.0,5500.0,964.935365,1676.595311,0.0,2514.7400000000002,0.6353221404060372,0.7679759614967315,0.2284482879138601,1,1.36982361978979,42.897727
4943.383447,1.0,714.68,402.68,312.0,726.955255,1.0,0.083333,1.0,0.083333,2.0,14.0,5000.0,1649.118645,1886.3433455,0.0,714.6800000000001,0.5634409797903384,1.013515396597297,0.32542547451797615,1,1.0171758744932333,15.166666
62.788771,1.0,802.1,802.1,0.0,0.0,0.916667,0.75,0.0,0.0,0.0,21.0,13000.0,710.240283,171.20871,0.35714250000000003,802.1,0.9999999987532726,0.00482990546116693,11.31158104190985,0,0.0,22.916667
3188.47034,1.0,0.0,0.0,0.0,1673.75234,0.0,0.0,0.0,0.083333,1.0,0.0,4500.0,715.12033,1220.49839,0.0,0.0,0.0,0.708548964286989,0.22428319962848292,1,50.79193536708065,1.083333
2737.420448,1.0,0.0,0.0,0.0,257.147835,0.0,0.0,0.0,0.25,6.0,0.0,3000.0,944.591497,1249.695933,0.0,0.0,0.0,0.9124734823625088,0.34506628214349255,1,50.79193536708065,1.25
1502.926021,1.0,2635.9,1444.5750000000003,518.98,0.0,1.0,0.75,0.75,0.0,0.0,41.0,4500.0,951.372467,293.129375,0.0,2635.9,0.803110891610793,0.3339835601480036,0.6330135037079023,1,0.0,42.897727
951.061932,1.0,1699.87,1262.04,437.83,0.0,1.0,0.666667,0.75,0.0,0.0,31.0,1800.0,2096.121508,306.046439,0.083333,1699.87,0.7424332444584391,0.5283677397064623,2.203980030394088,1,0.0,32.666667
4943.383447,1.0,431.93,133.5,298.43,2784.6716350000006,0.583333,0.25,0.5,0.555555,10.0,21.0,13850.0,4178.274025000001,1886.3433455,0.0,431.93,0.30907785912282576,0.5563802964001846,3.5807799114765873,1,50.79193536708065,23.25
68.20838,0.7222225000000001,780.0,780.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,3200.0,196.173726,14.037214,0.0,780.0,0.9999999987179488,0.021315118743339027,2.8760941562298625,1,0.0,2.439394
1297.153644,1.0,839.14,419.88,419.26,0.0,0.833333,0.333333,0.666667,0.0,0.0,16.0,6000.0,362.337779,295.29696,0.0,839.14,0.5003694252444534,0.21619227396396795,0.2793329690716785,1,0.0,17.333333
121.024256,1.0,1850.23,0.0,1171.625,0.0,1.0,0.0,0.916667,0.0,0.0,18.0,13850.0,1826.882329,176.632334,0.35714250000000003,1850.23,0.0,0.008644589713668244,15.095174920181499,0,0.0,19.0
1003.704494,0.818182,50.0,50.0,0.0,457.650652,0.083333,0.083333,0.0,0.25,5.0,1.0,3500.0,3389.03546,260.16707,0.0,50.0,0.9999999800000005,0.2867727124894935,3.376527132121691,1,9.153012856939743,2.151515
1094.300448,1.0,1967.86,558.69,1171.625,0.0,1.0,0.5,1.0,0.0,0.0,41.0,11500.0,1413.122627,387.054045,0.0,1967.8600000000001,0.2839073916417289,0.09515656068737768,1.2913479367493157,1,0.0,42.897727
1467.162166,1.0,1313.26,0.0,1171.625,0.0,1.0,0.0,1.0,0.0,0.0,28.0,11500.0,1129.248446,429.760387,0.0,1313.26,0.0,0.12757931877151485,0.7696820920001272,1,0.0,29.0
1649.276603,1.0,0.0,0.0,0.0,253.554601,0.0,0.0,0.0,0.555555,8.0,0.0,1800.0,574.233323,788.721609,0.0,0.0,0.0,0.9162647789354084,0.34817284232815077,1,50.79193536708065,1.583333
2660.420641,1.0,0.0,0.0,0.0,382.272435,0.0,0.0,0.0,0.166667,2.0,0.0,5000.0,846.397004,687.079273,0.0,0.0,0.0,0.5320841280935832,0.318144052349448,1,50.79193536708065,1.166667
44.204396,0.7222225000000001,504.0,0.0,504.0,0.0,1.0,0.0,0.916667,0.0,0.0,20.0,2500.0,818.64282,81.765863,0.0,504.0,0.0,0.017681758392927297,18.519488457222934,1,0.0,20.636364
379.767959,1.0,493.5,493.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,4000.0,3308.04995,1886.3433455,0.272727,493.5,0.9999999979736576,0.09494198972626451,8.710713642088184,1,0.0,4.25
7.066111,0.7222225000000001,133.16,0.0,133.16,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,13850.0,0.0,857.062706,0.0,133.16,0.0,0.000441631937472398,0.0,1,0.0,2.181818
1051.215365,0.909091,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.454545,10.0,0.0,1600.0,3263.474102,461.041625,0.090909,0.0,0.0,0.6570096027143689,3.1044771676216154,1,50.79193536708065,1.363636
447.941813,1.0,1907.2,0.0,1171.625,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,9500.0,2111.91778,170.572744,0.0,1907.2,0.0,0.04715176978451034,4.714714532097689,1,0.0,11.0
1089.528456,1.0,0.0,0.0,0.0,76.027194,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,371.902953,421.748003,0.0,0.0,0.0,0.9079403792433829,0.34134303754123974,1,50.79193536708065,1.083333
1432.326731,0.7222225000000001,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.555555,10.0,0.0,5000.0,138.855523,531.19984,0.0,0.0,0.0,0.2864653461427069,0.0969440281311457,1,50.79193536708065,1.25
97.000375,1.0,552.09,95.0,457.09,0.0,1.0,0.083333,0.833333,0.0,0.0,13.0,12000.0,601.430928,188.896158,0.083333,552.0899999999999,0.1720733935190397,0.00808336458265972,6.2002948112283605,1,0.0,14.083333
5.016768,0.909091,284.13,0.0,284.13,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,4000.0,274.729879,4.390918,0.0,284.13,0.0,0.001254191999686452,18.727874459148545,1,0.0,11.909091
238.962984,1.0,2402.64,537.21,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,41.0,8500.0,2022.102581,182.612129,0.35714250000000003,2402.6400000000003,0.22359154920271387,0.02811329223198667,8.4619908016298,0,0.0,42.897727
0.0,0.7222225000000001,174.12,0.0,174.12,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,0.0,857.062706,0.0,174.12,0.0,0.0,0.0,1,0.0,12.0
4550.397004,1.0,548.0,548.0,0.0,660.523355,0.25,0.25,0.0,0.25,5.0,7.0,5000.0,1158.922139,1330.173932,0.0,548.0,0.9999999981751825,0.9100794006179841,0.25468594008974826,1,1.2053345872165429,8.5
2005.414367,1.0,0.0,0.0,0.0,510.618121,0.0,0.0,0.0,0.25,3.0,0.0,2100.0,746.145517,477.944936,0.0,0.0,0.0,0.95495922192621,0.3720655087078742,1,50.79193536708065,1.25
2494.774127,1.0,250.0,250.0,0.0,2784.6716350000006,0.083333,0.083333,0.0,0.333333,7.0,1.0,3000.0,864.527484,867.201399,0.0,250.0,0.999999996,0.8315913753894696,0.3465353734019483,1,11.217400871130398,2.416666
4623.886448,1.0,883.94,741.44,142.5,0.0,1.0,0.75,0.25,0.0,0.0,15.0,6000.0,2790.54214,1419.287973,0.0,883.94,0.838789962170747,0.770647741204892,0.603505767448832,1,0.0,17.0
1945.906455,1.0,1650.52,0.0,1171.625,1025.434108,1.0,0.0,1.0,0.083333,2.0,21.0,2500.0,1916.054676,1698.885114,0.0,1650.52,0.0,0.778362581688655,0.9846591906265816,1,0.6212794194427941,22.083333
2598.802288,1.0,0.0,0.0,0.0,185.909531,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,773.831303,671.834242,0.0,0.0,0.0,0.8662674290445775,0.29776459189504745,1,50.79193536708065,1.083333
3086.75297,1.0,1015.91,293.41,722.5,0.0,0.916667,0.333333,0.833333,0.0,0.0,23.0,10500.0,938.131271,807.263772,0.0,1015.9100000000001,0.28881495379628613,0.29397647330533555,0.30392171962373726,1,0.0,24.333333
46.461265,0.7222225000000001,237.99,237.99,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,4500.0,543.788113,195.089406,0.0,237.99,0.9999999957981428,0.010324725553261171,11.704117425470068,1,0.0,2.712122
390.55064,1.0,1261.99,1141.99,120.0,0.0,0.5,0.416667,0.416667,0.0,0.0,16.0,3000.0,18.496532,1151.777196,0.0,1261.99,0.9049120825799633,0.13018354662327214,0.04736013735028027,1,0.0,17.416667
250.060059,1.0,2405.97,1444.5750000000003,223.75,0.0,1.0,0.75,0.416667,0.0,0.0,36.0,10000.0,2105.342196,188.130216,0.35714250000000003,2405.97,0.9070021650698047,0.0250060058974994,8.419346120288063,0,0.0,37.916667
4943.383447,1.0,0.0,0.0,0.0,2744.808962,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,1748.960475,1291.809944,0.0,0.0,0.0,0.9283637548452727,0.3139862051676812,1,50.79193536708065,1.166667
2113.287399,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.333333,5.0,0.0,3500.0,1927.253932,523.282646,0.0,0.0,0.0,0.6037963995417724,0.9119696317689683,1,50.79193536708065,1.333333
1205.191816,1.0,0.0,0.0,0.0,1259.175202,0.0,0.0,0.0,0.5,7.0,0.0,2500.0,281.884143,395.69903,0.0,0.0,0.0,0.48207672620716935,0.23389151753591766,1,50.79193536708065,1.5
2586.357487,1.0,0.0,0.0,0.0,256.100571,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,658.61387,582.879568,0.0,0.0,0.0,0.8621191620459604,0.2546492018430516,1,50.79193536708065,1.083333
1543.194492,1.0,160.0,160.0,0.0,2784.6716350000006,0.083333,0.083333,0.0,0.25,4.0,1.0,3000.0,692.776517,389.63531,0.0,160.0,0.99999999375,0.514398163828534,0.44892365812764723,1,18.478721228257992,2.333333
3677.471434,1.0,1.0,1.0,0.0,859.297788,0.083333,0.083333,0.0,0.083333,2.0,1.0,7000.0,944.992262,947.691932,0.0,1.0,0.9999990000010001,0.5253530619249496,0.25696794079924645,1,50.79193536708065,2.166666
203.024867,0.818182,542.94,0.0,542.94,0.0,0.416667,0.0,0.416667,0.0,0.0,8.0,4000.0,955.283993,163.678855,0.0,542.94,0.0,0.05075621673731095,4.705256072374346,1,0.0,8.818182
4943.383447,0.818182,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.181818,6.0,0.0,13000.0,1599.792795,1886.3433455,0.0,0.0,0.0,0.4559105871187761,0.26992350622574857,1,50.79193536708065,1.0
1479.020821,1.0,958.73,0.0,958.73,0.0,0.916667,0.0,0.833333,0.0,0.0,30.0,1500.0,1187.648889,1886.3433455,0.0,958.73,0.0,0.9860138800093241,0.8029967336051472,1,0.0,31.0
532.805392,1.0,59.4,59.4,0.0,2734.176725,0.083333,0.083333,0.0,0.5,10.0,1.0,10000.0,1502.934235,213.16029,0.25,59.4,0.9999999831649835,0.05328053919467194,2.820793961070135,1,46.02991042037188,2.583333
36.023577,0.7222225000000001,273.8,273.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5500.0,174.52575,259.524372,0.35714250000000003,273.8,0.9999999963476991,0.006549741271536411,4.844764448439852,0,0.0,1.2651510000000001
3084.618021,1.0,0.0,0.0,0.0,2506.67355,0.0,0.0,0.0,0.5,10.0,0.0,4000.0,1003.664133,654.301721,0.0,0.0,0.0,0.7711545050572115,0.3253771215241898,1,50.79193536708065,1.5
52.575297,0.727273,282.62,33.62,249.0,0.0,0.416667,0.083333,0.25,0.0,0.0,5.0,6000.0,388.872739,149.884294,0.2,282.62,0.11895831816942071,0.008762549498539574,7.396491390310333,1,0.0,5.810606
1166.500558,1.0,73.8,0.0,73.8,595.036388,0.333333,0.0,0.333333,0.416667,6.0,4.0,2000.0,514.586639,324.359117,0.0,73.8,0.0,0.5832502787083748,0.44113707021378284,1,8.062823576384504,5.416667
1781.739723,1.0,2289.92,1444.5750000000003,705.52,0.0,0.75,0.583333,0.416667,0.0,0.0,37.0,10500.0,2065.553347,446.67084,0.0,2289.92,0.6919019002009232,0.16968949741241052,1.1592901697015765,1,0.0,38.583333
2882.954391,1.0,2715.7250000000004,1444.5750000000003,1139.25,554.07167,1.0,0.75,0.818182,0.090909,2.0,41.0,10450.0,4178.274025000001,768.82697,0.0,3591.81,0.6828200821639173,0.27588080294010714,2.927127518359992,1,0.15425973808351232,42.897727
4068.162699,1.0,2715.7250000000004,1444.5750000000003,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,41.0,8500.0,1312.481879,1245.153414,0.0,3387.4700000000003,0.5721467642304886,0.4786073762966344,0.3226227601467365,1,0.0,42.897727
4943.383447,1.0,793.1,793.1,0.0,2784.6716350000006,0.583333,0.583333,0.0,0.5,10.0,13.0,10000.0,1261.909483,1290.536388,0.0,793.1,0.9999999987391249,0.5432113513456788,0.2323054331459419,1,7.8741945544392955,15.083333
24.463674,0.818182,254.37,0.0,254.37,0.0,0.75,0.0,0.666667,0.0,0.0,10.0,4000.0,206.073166,128.455136,0.125,254.37,0.0,0.006115918498471021,8.423638966753767,1,0.0,10.818182
202.996947,1.0,2338.83,1444.5750000000003,0.0,1959.553078,0.916667,0.75,0.0,0.166667,2.0,41.0,7500.0,4178.274025000001,223.469126,0.35714250000000003,2338.83,0.9999999995724358,0.027066259596391164,18.727874459148545,0,0.8378347623222574,42.897727
28.924276,1.0,324.6,0.0,324.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,320.218246,174.11997,0.35714250000000003,324.6,0.0,0.009641425330119524,11.07091617190639,0,0.0,13.0
4943.383447,1.0,90.0,90.0,0.0,2784.6716350000006,0.083333,0.083333,0.0,0.555555,10.0,1.0,11150.0,1566.916181,1886.3433455,0.0,90.0,0.9999999888888891,0.6963417842424805,0.20181267639281292,1,44.800794868880054,2.666666
1219.914858,1.0,0.0,0.0,0.0,442.372527,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,540.400104,288.438136,0.0,0.0,0.0,0.8132765714578156,0.44298181960254324,1,50.79193536708065,1.166667
4943.383447,1.0,2217.94,990.46,1171.625,2784.6716350000006,1.0,0.166667,1.0,0.25,5.0,16.0,10500.0,3075.113742,1886.3433455,0.0,2217.94,0.4465675354398372,0.8786769368686974,0.33330563609944813,1,1.5929856999770122,17.416667
689.697644,1.0,22.68,0.0,22.68,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,11500.0,906.092735,224.709183,0.0,22.68,0.0,0.05997370816869793,1.3137535579086979,1,0.0,2.0
4158.137668,1.0,8.4,8.4,0.0,0.0,1.0,0.75,0.0,0.0,0.0,12.0,7500.0,1001.17541,1886.3433455,0.0,8.4,0.9999998809523952,0.5544183556594109,0.24077495496698523,1,0.0,14.0
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.416667,10.0,0.0,6500.0,1868.475426,1486.185877,0.0,0.0,0.0,0.9224297672427031,0.3116310509072638,1,50.79193536708065,1.416667
131.260514,0.7222225000000001,1109.91,1109.91,0.0,0.0,0.5,0.5,0.0,0.0,0.0,21.0,9500.0,2137.485075,89.478836,0.35714250000000003,1109.91,0.9999999990990259,0.013816896209071906,16.28429596668884,0,0.0,22.0
288.978275,0.909091,2555.91,694.89,1171.625,0.0,1.0,0.363636,0.727273,0.0,0.0,20.0,5000.0,4178.274025000001,159.547502,0.35714250000000003,2555.91,0.2718757701672298,0.057795654988440866,18.727874459148545,0,0.0,21.272727
331.686553,1.0,2289.42,1227.08,1062.34,0.0,1.0,0.75,0.666667,0.0,0.0,37.0,9500.0,2184.371316,188.333341,0.0,2289.42,0.5359785445501575,0.0349143739963248,6.585649281399571,1,0.0,39.0
1504.334228,0.909091,565.0,565.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,2200.0,2511.315474,471.295665,0.0,565.0,0.9999999982300884,0.6837882851437326,1.6693866466559009,1,0.0,4.159091
1928.971964,1.0,2061.55,369.55,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,30.0,8500.0,2200.93868,450.459621,0.0,2061.55,0.17925832495973498,0.22693787809094848,1.140990496458563,1,0.0,32.0
391.385478,1.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0,4000.0,192.787345,227.924469,0.0,0.0,0.0,0.0978463694755384,0.4925766420680109,1,0.0,1.0
684.658511,1.0,184.68,0.0,184.68,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2900.0,2837.204108,350.27437,0.35714250000000003,184.68,0.0,0.23608914164272787,4.1439696699483966,1,0.0,13.0
5.120644,0.7222225000000001,55.55,0.0,55.55,0.0,0.1,0.0,0.1,0.0,0.0,1.0,6000.0,0.0,857.062706,0.0,55.55,0.0,0.0008534406665244266,0.0,1,0.0,1.2
1685.020731,1.0,0.0,0.0,0.0,243.61411,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,559.556519,335.731533,0.0,0.0,0.0,0.9361226278132652,0.33207693435074004,1,50.79193536708065,1.083333
313.87913,1.0,2715.7250000000004,1444.5750000000003,576.84,0.0,1.0,0.75,0.916667,0.0,0.0,41.0,2500.0,2562.579256,193.157628,0.25,2746.84,0.7899986891154932,0.12555165194977932,8.164223113004605,1,0.0,42.897727
619.974954,1.0,1219.39,464.39,755.0,2784.6716350000006,0.666667,0.166667,0.416667,0.25,8.0,8.0,2000.0,4115.217914,382.658882,0.25,1219.3899999999999,0.38083795965126993,0.30998747684500627,6.6377163800108665,1,3.668514336128298,9.416667
1380.728565,1.0,0.0,0.0,0.0,126.637116,0.0,0.0,0.0,0.166667,3.0,0.0,1500.0,279.782836,515.444012,0.0,0.0,0.0,0.9204857093863427,0.20263420551262787,1,50.79193536708065,1.166667
40.343354,0.7222225000000001,318.79,318.79,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,6000.0,603.896667,56.679587,0.0,318.79,0.9999999968631388,0.006723892332212684,14.968925291414163,1,0.0,2.7
147.838347,1.0,0.0,0.0,0.0,68.919596,0.0,0.0,0.0,0.083333,1.0,0.0,600.0,50.406698,250.170305,0.0,0.0,0.0,0.24639724458933793,0.3409582065946787,1,50.79193536708065,1.083333
69.141919,1.0,872.94,137.3,735.64,0.0,0.916667,0.333333,0.916667,0.0,0.0,24.0,10000.0,721.050386,167.657169,0.35714250000000003,872.94,0.15728457837046694,0.006914191899308581,10.428556019271666,0,0.0,25.333333
0.672519,0.7222225000000001,388.54,0.0,388.54,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,12000.0,377.974097,24.499337,0.0,388.54,0.0,5.604324999532973e-05,18.727874459148545,1,0.0,5.090909
4677.021295,1.0,1798.66,1364.22,434.44,1569.577102,0.916667,0.583333,0.916667,0.416667,6.0,36.0,9000.0,1156.783897,1615.317615,0.0,1798.66,0.7584646343619891,0.5196690327200367,0.24733346798940897,1,0.8726369081023445,38.0
33.31938,0.818182,279.56,0.0,279.56,0.0,0.666667,0.0,0.583333,0.0,0.0,8.0,3000.0,347.911693,146.317275,0.285714,279.56,0.0,0.011106459996297847,10.44172138131858,1,0.0,8.818182
1748.310383,1.0,0.0,0.0,0.0,157.152652,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,538.443435,484.32512,0.0,0.0,0.0,0.8741551910629224,0.3079793153021735,1,50.79193536708065,1.083333
931.674532,1.0,2417.91,1444.5750000000003,114.0,2784.6716350000006,0.583333,0.5,0.166667,0.166667,9.0,21.0,8000.0,3468.393326,261.268016,0.0,2417.91,0.9528518427266309,0.11645931648544258,3.722752101886636,1,1.4511605206764686,22.666667
1475.871356,1.0,826.77,664.21,162.56,0.0,1.0,0.75,0.333333,0.0,0.0,18.0,1500.0,1182.627097,1332.067827,0.0,826.77,0.8033794153109337,0.9839142366773905,0.8013077097748702,1,0.0,20.0
992.424289,1.0,0.0,0.0,0.0,45.026228,0.0,0.0,0.0,0.111111,1.0,0.0,1000.0,161.400987,183.86589,0.0,0.0,0.0,0.9924242880075758,0.1626330478065989,1,50.79193536708065,1.111111
105.642966,0.818182,916.46,527.78,388.68,0.0,0.583333,0.416667,0.333333,0.0,0.0,12.0,10500.0,2243.559789,164.15189,0.35714250000000003,916.46,0.5758898363530434,0.010061234856184645,18.727874459148545,1,0.0,13.234849
1156.813935,1.0,251.38,101.28,150.1,506.605228,0.909091,0.181818,0.909091,0.181818,3.0,12.0,7500.0,2853.276447,367.503207,0.181818,251.38,0.40289601239996814,0.1542418579794344,2.466495568739414,1,2.0152964674385534,13.363636
3797.995726,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.555555,10.0,0.0,12000.0,4178.274025000001,1078.537276,0.166667,0.0,0.0,0.3164996438069584,4.18238950272521,1,50.79193536708065,1.833333
107.452196,1.0,1196.35,945.79,250.56,0.0,1.0,0.75,0.5,0.0,0.0,37.0,5500.0,1597.772035,174.857103,0.35714250000000003,1196.35,0.7905629616829832,0.019536762905538768,14.869607877817518,0,0.0,39.0
4181.216991,1.0,1443.33,1443.33,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6000.0,1027.149996,1420.666789,0.0,1443.33,0.9999999993071577,0.696869498383855,0.24565814162844576,1,0.0,2.083333
162.94835,0.7222225000000001,400.0,400.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4000.0,137.20573,71.377094,0.0,400.0,0.9999999975,0.04073708748981573,0.842019751399632,1,0.0,1.6287880000000001
2382.328208,1.0,899.58,413.28,486.3,450.252732,1.0,0.25,1.0,0.166667,4.0,34.0,2500.0,850.186851,1212.047288,0.0,899.5799999999999,0.4594143928728803,0.9529312828188274,0.35687225957705987,1,0.5005143861574131,35.416667
55.707056,1.0,1224.99,0.0,1171.625,0.0,1.0,0.0,1.0,0.0,0.0,26.0,7500.0,1130.359054,166.788652,0.35714250000000003,1224.99,0.0,0.007427607465676319,18.727874459148545,0,0.0,27.0
902.491328,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.272727,5.0,0.0,1800.0,3633.579097,577.463579,0.181818,0.0,0.0,0.5013840708325643,4.026165105681586,1,50.79193536708065,1.272727
1599.306976,1.0,112.57,112.57,0.0,70.564078,0.25,0.25,0.0,0.083333,1.0,3.0,1800.0,595.55337,379.959706,0.0,112.57,0.9999999911166386,0.8885038750619423,0.3723821496215482,1,0.6268462056778342,4.333333
